Program,Year,Period,State,State ANSI,Data Item,Value
SURVEY,2015,OCT THRU DEC,MICHIGAN,26,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",4.1
SURVEY,2015,OCT THRU DEC,MICHIGAN,26,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",4.1
SURVEY,2015,OCT THRU DEC,MICHIGAN,26,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.7
SURVEY,2015,OCT THRU DEC,MICHIGAN,26,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",30.2
SURVEY,2019,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1.9
SURVEY,2019,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2
SURVEY,2019,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2019,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",0.2
SURVEY,2019,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.8
SURVEY,2019,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",1.3
SURVEY,2018,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1.9
SURVEY,2018,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.1
SURVEY,2018,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.6
SURVEY,2018,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",0.7
SURVEY,2018,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.6
SURVEY,2018,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",2
SURVEY,2018,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",7.2
SURVEY,2018,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",8
SURVEY,2018,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",6
SURVEY,2018,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",9.3
SURVEY,2018,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",20.7
SURVEY,2018,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",12.9
SURVEY,2018,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",6
SURVEY,2018,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",9.3
SURVEY,2018,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",28.4
SURVEY,2018,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",12.4
SURVEY,2018,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",8.1
SURVEY,2018,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",44.5
SURVEY,2018,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",4.2
SURVEY,2018,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.8
SURVEY,2018,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",7.9
SURVEY,2018,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",5.2
SURVEY,2018,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.4
SURVEY,2018,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",28.4
SURVEY,2017,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.1
SURVEY,2017,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",9
SURVEY,2017,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.9
SURVEY,2017,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",0.4
SURVEY,2017,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",5.8
SURVEY,2017,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",2.1
SURVEY,2017,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",2.3
SURVEY,2017,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",6.6
SURVEY,2017,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",12.8
SURVEY,2017,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",4.7
SURVEY,2017,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.2
SURVEY,2017,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",20.5
SURVEY,2017,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1.8
SURVEY,2017,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",11.6
SURVEY,2017,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",9.4
SURVEY,2017,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",4.7
SURVEY,2017,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.3
SURVEY,2017,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",39.8
SURVEY,2017,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",4.2
SURVEY,2017,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",7.2
SURVEY,2017,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",39.8
SURVEY,2017,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",4
SURVEY,2017,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.1
SURVEY,2017,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",62.9
SURVEY,2016,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.2
SURVEY,2016,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",8
SURVEY,2016,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",11.6
SURVEY,2016,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",7
SURVEY,2016,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",14.5
SURVEY,2016,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",12.1
SURVEY,2016,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",6.5
SURVEY,2016,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",8.6
SURVEY,2016,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",18.2
SURVEY,2016,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",6
SURVEY,2016,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",7.6
SURVEY,2016,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",20.8
SURVEY,2016,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",6.2
SURVEY,2016,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",17.8
SURVEY,2016,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",22.4
SURVEY,2016,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",14.6
SURVEY,2016,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",8.9
SURVEY,2016,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",47.2
SURVEY,2016,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",3.1
SURVEY,2016,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",5
SURVEY,2016,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",17.6
SURVEY,2016,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",7.7
SURVEY,2016,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",8.9
SURVEY,2016,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",27.5
SURVEY,2015,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2015,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.6
SURVEY,2015,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.1
SURVEY,2015,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",0.1
SURVEY,2015,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.1
SURVEY,2015,JAN THRU MAR,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",1.4
SURVEY,2015,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",1.4
SURVEY,2015,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",10.1
SURVEY,2015,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",16.5
SURVEY,2015,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",6.2
SURVEY,2015,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",9.3
SURVEY,2015,APR THRU JUN,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",25.4
SURVEY,2015,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",7.4
SURVEY,2015,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",7
SURVEY,2015,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",27.4
SURVEY,2015,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",14.6
SURVEY,2015,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",7.2
SURVEY,2015,JUL THRU SEP,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",33.3
SURVEY,2015,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",8.4
SURVEY,2015,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.8
SURVEY,2015,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",25
SURVEY,2015,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",8.7
SURVEY,2015,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",8.9
SURVEY,2015,OCT THRU DEC,MINNESOTA,27,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",43.6
SURVEY,2019,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",64.8
SURVEY,2019,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.9
SURVEY,2019,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",48.4
SURVEY,2019,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",71
SURVEY,2019,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",5.5
SURVEY,2019,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",14.6
SURVEY,2018,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2018,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.4
SURVEY,2018,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.6
SURVEY,2018,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",4.8
SURVEY,2018,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",34.4
SURVEY,2018,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",7
SURVEY,2018,APR THRU JUN,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2018,APR THRU JUN,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.5
SURVEY,2018,APR THRU JUN,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.2
SURVEY,2018,APR THRU JUN,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",26.2
SURVEY,2018,APR THRU JUN,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",2.2
SURVEY,2018,APR THRU JUN,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",44.6
SURVEY,2018,JUL THRU SEP,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2018,JUL THRU SEP,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",7.5
SURVEY,2018,JUL THRU SEP,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.5
SURVEY,2018,JUL THRU SEP,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",8.6
SURVEY,2018,JUL THRU SEP,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",7.2
SURVEY,2018,JUL THRU SEP,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",25.2
SURVEY,2018,OCT THRU DEC,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.2
SURVEY,2018,OCT THRU DEC,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3
SURVEY,2018,OCT THRU DEC,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.5
SURVEY,2018,OCT THRU DEC,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",6.7
SURVEY,2018,OCT THRU DEC,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",4.5
SURVEY,2018,OCT THRU DEC,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",26.5
SURVEY,2017,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2017,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.5
SURVEY,2017,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.1
SURVEY,2017,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",35.3
SURVEY,2017,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",1.4
SURVEY,2017,JAN THRU MAR,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",41.7
SURVEY,2017,APR THRU JUN,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0
SURVEY,2017,APR THRU JUN,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",3.7
SURVEY,2017,APR THRU JUN,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",1.7
SURVEY,2017,APR THRU JUN,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",0.9
SURVEY,2017,APR THRU JUN,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY UNKNOWN CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",0.8
SURVEY,2017,APR THRU JUN,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY VARROA MITES - INVENTORY, MEASURED IN PCT OF COLONIES",14
SURVEY,2017,JUL THRU SEP,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY DISEASE - INVENTORY, MEASURED IN PCT OF COLONIES",0.7
SURVEY,2017,JUL THRU SEP,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY OTHER CAUSES - INVENTORY, MEASURED IN PCT OF COLONIES",18.1
SURVEY,2017,JUL THRU SEP,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY PESTICIDES - INVENTORY, MEASURED IN PCT OF COLONIES",0.2
SURVEY,2017,JUL THRU SEP,MISSISSIPPI,28,"HONEY, BEE COLONIES, AFFECTED BY PESTS ((EXCL VARROA MITES)) - INVENTORY, MEASURED IN PCT OF COLONIES",4.8
